,Tag,Data,Type
0,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM01[0]/SAFETY,False,BOOL
1,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM01[1]/SAFETY,False,BOOL
2,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM01[2]/SAFETY,False,BOOL
3,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM01[3]/SAFETY,False,BOOL
4,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM01[4]/SAFETY,False,BOOL
5,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM01[5]/SAFETY,False,BOOL
6,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM01[6]/SAFETY,False,BOOL
7,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM01[7]/SAFETY,False,BOOL
8,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM01[8]/SAFETY,False,BOOL
9,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM01[9]/SAFETY,False,BOOL
10,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM01[10]/SAFETY,False,BOOL
11,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM01[11]/SAFETY,False,BOOL
12,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM01[12]/SAFETY,False,BOOL
13,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM01[13]/SAFETY,False,BOOL
14,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM01[14]/SAFETY,False,BOOL
15,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM01[15]/SAFETY,False,BOOL
16,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM01[16]/SAFETY,False,BOOL
17,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM01[17]/SAFETY,False,BOOL
18,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM01[18]/SAFETY,False,BOOL
19,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM01[19]/SAFETY,False,BOOL
20,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM01[20]/SAFETY,False,BOOL
21,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM01[21]/SAFETY,False,BOOL
22,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM01[22]/SAFETY,False,BOOL
23,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM01[23]/SAFETY,False,BOOL
24,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM01[24]/SAFETY,False,BOOL
25,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM01[25]/SAFETY,False,BOOL
26,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM01[26]/SAFETY,False,BOOL
27,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM01[27]/SAFETY,False,BOOL
28,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM01[28]/SAFETY,False,BOOL
29,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM01[29]/SAFETY,False,BOOL
30,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM01[30]/SAFETY,False,BOOL
31,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM01[31]/SAFETY,False,BOOL
32,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM02[0]/SAFETY,False,BOOL
33,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM02[1]/SAFETY,False,BOOL
34,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM02[2]/SAFETY,False,BOOL
35,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM02[3]/SAFETY,False,BOOL
36,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM02[4]/SAFETY,False,BOOL
37,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM02[5]/SAFETY,False,BOOL
38,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM02[6]/SAFETY,False,BOOL
39,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM02[7]/SAFETY,False,BOOL
40,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM02[8]/SAFETY,False,BOOL
41,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM02[9]/SAFETY,False,BOOL
42,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM02[10]/SAFETY,False,BOOL
43,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM02[11]/SAFETY,False,BOOL
44,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM02[12]/SAFETY,False,BOOL
45,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM02[13]/SAFETY,False,BOOL
46,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM02[14]/SAFETY,False,BOOL
47,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM02[15]/SAFETY,False,BOOL
48,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM02[16]/SAFETY,False,BOOL
49,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM02[17]/SAFETY,False,BOOL
50,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM02[18]/SAFETY,False,BOOL
51,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM02[19]/SAFETY,False,BOOL
52,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM02[20]/SAFETY,False,BOOL
53,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM02[21]/SAFETY,False,BOOL
54,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM02[22]/SAFETY,False,BOOL
55,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM02[23]/SAFETY,False,BOOL
56,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM02[24]/SAFETY,False,BOOL
57,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM02[25]/SAFETY,False,BOOL
58,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM02[26]/SAFETY,False,BOOL
59,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM02[27]/SAFETY,False,BOOL
60,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM02[28]/SAFETY,False,BOOL
61,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM02[29]/SAFETY,False,BOOL
62,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM02[30]/SAFETY,False,BOOL
63,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DIM02[31]/SAFETY,False,BOOL
64,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM03[0]/AUT_DLY_SP,0.0,REAL
65,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM03[1]/AUT_DLY_SP,0.0,REAL
66,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM03[2]/AUT_DLY_SP,0.0,REAL
67,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM03[3]/AUT_DLY_SP,0.0,REAL
68,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM03[4]/AUT_DLY_SP,0.0,REAL
69,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM03[5]/AUT_DLY_SP,0.0,REAL
70,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM03[6]/AUT_DLY_SP,0.0,REAL
71,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM03[7]/AUT_DLY_SP,0.0,REAL
72,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM03[8]/AUT_DLY_SP,0.0,REAL
73,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM03[9]/AUT_DLY_SP,0.0,REAL
74,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM03[10]/AUT_DLY_SP,0.0,REAL
75,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM03[11]/AUT_DLY_SP,0.0,REAL
76,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM03[12]/AUT_DLY_SP,0.0,REAL
77,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM03[13]/AUT_DLY_SP,0.0,REAL
78,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM03[14]/AUT_DLY_SP,0.0,REAL
79,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM03[15]/AUT_DLY_SP,0.0,REAL
80,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM03[16]/AUT_DLY_SP,0.0,REAL
81,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM03[17]/AUT_DLY_SP,0.0,REAL
82,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM03[18]/AUT_DLY_SP,0.0,REAL
83,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM03[19]/AUT_DLY_SP,0.0,REAL
84,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM03[20]/AUT_DLY_SP,0.0,REAL
85,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM03[21]/AUT_DLY_SP,0.0,REAL
86,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM03[22]/AUT_DLY_SP,0.0,REAL
87,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM03[23]/AUT_DLY_SP,0.0,REAL
88,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM03[24]/AUT_DLY_SP,0.0,REAL
89,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM03[25]/AUT_DLY_SP,0.0,REAL
90,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM03[26]/AUT_DLY_SP,0.0,REAL
91,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM03[27]/AUT_DLY_SP,0.0,REAL
92,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM03[28]/AUT_DLY_SP,0.0,REAL
93,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM03[29]/AUT_DLY_SP,0.0,REAL
94,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM03[30]/AUT_DLY_SP,0.0,REAL
95,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM03[31]/AUT_DLY_SP,0.0,REAL
96,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM04[0]/AUT_DLY_SP,0.0,REAL
97,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM04[1]/AUT_DLY_SP,0.0,REAL
98,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM04[2]/AUT_DLY_SP,0.0,REAL
99,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM04[3]/AUT_DLY_SP,0.0,REAL
100,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM04[4]/AUT_DLY_SP,0.0,REAL
101,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM04[5]/AUT_DLY_SP,0.0,REAL
102,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM04[6]/AUT_DLY_SP,0.0,REAL
103,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM04[7]/AUT_DLY_SP,0.0,REAL
104,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM04[8]/AUT_DLY_SP,0.0,REAL
105,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM04[9]/AUT_DLY_SP,0.0,REAL
106,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM04[10]/AUT_DLY_SP,0.0,REAL
107,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM04[11]/AUT_DLY_SP,0.0,REAL
108,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM04[12]/AUT_DLY_SP,0.0,REAL
109,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM04[13]/AUT_DLY_SP,0.0,REAL
110,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM04[14]/AUT_DLY_SP,0.0,REAL
111,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM04[15]/AUT_DLY_SP,0.0,REAL
112,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM04[16]/AUT_DLY_SP,0.0,REAL
113,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM04[17]/AUT_DLY_SP,0.0,REAL
114,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM04[18]/AUT_DLY_SP,0.0,REAL
115,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM04[19]/AUT_DLY_SP,0.0,REAL
116,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM04[20]/AUT_DLY_SP,0.0,REAL
117,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM04[21]/AUT_DLY_SP,0.0,REAL
118,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM04[22]/AUT_DLY_SP,0.0,REAL
119,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM04[23]/AUT_DLY_SP,0.0,REAL
120,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM04[24]/AUT_DLY_SP,0.0,REAL
121,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM04[25]/AUT_DLY_SP,0.0,REAL
122,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM04[26]/AUT_DLY_SP,0.0,REAL
123,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM04[27]/AUT_DLY_SP,0.0,REAL
124,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM04[28]/AUT_DLY_SP,0.0,REAL
125,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM04[29]/AUT_DLY_SP,0.0,REAL
126,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM04[30]/AUT_DLY_SP,0.0,REAL
127,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM04[31]/AUT_DLY_SP,0.0,REAL
128,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM17[0]/AUT_DLY_SP,0.0,REAL
129,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM17[1]/AUT_DLY_SP,0.0,REAL
130,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM17[2]/AUT_DLY_SP,0.0,REAL
131,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM17[3]/AUT_DLY_SP,0.0,REAL
132,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM17[4]/AUT_DLY_SP,0.0,REAL
133,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM17[5]/AUT_DLY_SP,0.0,REAL
134,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM17[6]/AUT_DLY_SP,0.0,REAL
135,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM17[7]/AUT_DLY_SP,0.0,REAL
136,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM17[8]/AUT_DLY_SP,0.0,REAL
137,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM17[9]/AUT_DLY_SP,0.0,REAL
138,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM17[10]/AUT_DLY_SP,0.0,REAL
139,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM17[11]/AUT_DLY_SP,0.0,REAL
140,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM17[12]/AUT_DLY_SP,0.0,REAL
141,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM17[13]/AUT_DLY_SP,0.0,REAL
142,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM17[14]/AUT_DLY_SP,0.0,REAL
143,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM17[15]/AUT_DLY_SP,0.0,REAL
144,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM18[0]/AUT_DLY_SP,0.0,REAL
145,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM18[1]/AUT_DLY_SP,0.0,REAL
146,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM18[2]/AUT_DLY_SP,0.0,REAL
147,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM18[3]/AUT_DLY_SP,0.0,REAL
148,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM18[4]/AUT_DLY_SP,0.0,REAL
149,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM18[5]/AUT_DLY_SP,0.0,REAL
150,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM18[6]/AUT_DLY_SP,0.0,REAL
151,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM18[7]/AUT_DLY_SP,0.0,REAL
152,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM18[8]/AUT_DLY_SP,0.0,REAL
153,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM18[9]/AUT_DLY_SP,0.0,REAL
154,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM18[10]/AUT_DLY_SP,0.0,REAL
155,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM18[11]/AUT_DLY_SP,0.0,REAL
156,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM18[12]/AUT_DLY_SP,0.0,REAL
157,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM18[13]/AUT_DLY_SP,0.0,REAL
158,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM18[14]/AUT_DLY_SP,0.0,REAL
159,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM18[15]/AUT_DLY_SP,0.0,REAL
160,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM19[0]/AUT_DLY_SP,0.0,REAL
161,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM19[1]/AUT_DLY_SP,0.0,REAL
162,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM19[2]/AUT_DLY_SP,0.0,REAL
163,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM19[3]/AUT_DLY_SP,0.0,REAL
164,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM19[4]/AUT_DLY_SP,0.0,REAL
165,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM19[5]/AUT_DLY_SP,0.0,REAL
166,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM19[6]/AUT_DLY_SP,0.0,REAL
167,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM19[7]/AUT_DLY_SP,0.0,REAL
168,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM19[8]/AUT_DLY_SP,0.0,REAL
169,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM19[9]/AUT_DLY_SP,0.0,REAL
170,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM19[10]/AUT_DLY_SP,0.0,REAL
171,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM19[11]/AUT_DLY_SP,0.0,REAL
172,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM19[12]/AUT_DLY_SP,0.0,REAL
173,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM19[13]/AUT_DLY_SP,0.0,REAL
174,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM19[14]/AUT_DLY_SP,0.0,REAL
175,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM19[15]/AUT_DLY_SP,0.0,REAL
176,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM20[0]/AUT_DLY_SP,0.0,REAL
177,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM20[1]/AUT_DLY_SP,0.0,REAL
178,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM20[2]/AUT_DLY_SP,0.0,REAL
179,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM20[3]/AUT_DLY_SP,0.0,REAL
180,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM20[4]/AUT_DLY_SP,0.0,REAL
181,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM20[5]/AUT_DLY_SP,0.0,REAL
182,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM20[6]/AUT_DLY_SP,0.0,REAL
183,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM20[7]/AUT_DLY_SP,0.0,REAL
184,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM20[8]/AUT_DLY_SP,0.0,REAL
185,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM20[9]/AUT_DLY_SP,0.0,REAL
186,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM20[10]/AUT_DLY_SP,0.0,REAL
187,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM20[11]/AUT_DLY_SP,0.0,REAL
188,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM20[12]/AUT_DLY_SP,0.0,REAL
189,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM20[13]/AUT_DLY_SP,0.0,REAL
190,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM20[14]/AUT_DLY_SP,0.0,REAL
191,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM20[15]/AUT_DLY_SP,0.0,REAL
192,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM21[0]/AUT_DLY_SP,0.0,REAL
193,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM21[1]/AUT_DLY_SP,0.0,REAL
194,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM21[2]/AUT_DLY_SP,0.0,REAL
195,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM21[3]/AUT_DLY_SP,0.0,REAL
196,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM21[4]/AUT_DLY_SP,0.0,REAL
197,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM21[5]/AUT_DLY_SP,0.0,REAL
198,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM21[6]/AUT_DLY_SP,0.0,REAL
199,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM21[7]/AUT_DLY_SP,0.0,REAL
200,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM21[8]/AUT_DLY_SP,0.0,REAL
201,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM21[9]/AUT_DLY_SP,0.0,REAL
202,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM21[10]/AUT_DLY_SP,0.0,REAL
203,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM21[11]/AUT_DLY_SP,0.0,REAL
204,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM21[12]/AUT_DLY_SP,0.0,REAL
205,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM21[13]/AUT_DLY_SP,0.0,REAL
206,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM21[14]/AUT_DLY_SP,0.0,REAL
207,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM21[15]/AUT_DLY_SP,0.0,REAL
208,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM22[0]/AUT_DLY_SP,0.0,REAL
209,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM22[1]/AUT_DLY_SP,0.0,REAL
210,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM22[2]/AUT_DLY_SP,0.0,REAL
211,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM22[3]/AUT_DLY_SP,0.0,REAL
212,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM22[4]/AUT_DLY_SP,0.0,REAL
213,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM22[5]/AUT_DLY_SP,0.0,REAL
214,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM22[6]/AUT_DLY_SP,0.0,REAL
215,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM22[7]/AUT_DLY_SP,0.0,REAL
216,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM22[8]/AUT_DLY_SP,0.0,REAL
217,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM22[9]/AUT_DLY_SP,0.0,REAL
218,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM22[10]/AUT_DLY_SP,0.0,REAL
219,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM22[11]/AUT_DLY_SP,0.0,REAL
220,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM22[12]/AUT_DLY_SP,0.0,REAL
221,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM22[13]/AUT_DLY_SP,0.0,REAL
222,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM22[14]/AUT_DLY_SP,0.0,REAL
223,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_DOM22[15]/AUT_DLY_SP,0.0,REAL
224,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_VRDI[0]/SAFETY,False,BOOL
225,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_VRDI[1]/SAFETY,False,BOOL
226,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_VRDI[2]/SAFETY,False,BOOL
227,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_VRDI[3]/SAFETY,False,BOOL
228,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_VRDI[4]/SAFETY,False,BOOL
229,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_VRDI[5]/SAFETY,False,BOOL
230,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_VRDI[6]/SAFETY,False,BOOL
231,9acdfe7927f142819bf1bbc8329050e8/CDU01_FB_VRDI[7]/SAFETY,False,BOOL
232,744e1646d058408c81f277c5a2413fd0/CDU01_Filter_0_Runtime_Min,3185,DINT
233,744e1646d058408c81f277c5a2413fd0/CDU01_Filter_1_Runtime_Min,317,DINT
234,744e1646d058408c81f277c5a2413fd0/CDU01_Filter_2_Runtime_Min,749,DINT
235,744e1646d058408c81f277c5a2413fd0/CDU01_Filter_4_Runtime_Min,2973,DINT
236,744e1646d058408c81f277c5a2413fd0/CDU01_Filter_3_Runtime_Min,1289,DINT
237,744e1646d058408c81f277c5a2413fd0/CDU01_PMP20_00_Runtime_Min,325,DINT
238,744e1646d058408c81f277c5a2413fd0/CDU01_PMP20_01_Runtime_Min,901,DINT
239,744e1646d058408c81f277c5a2413fd0/CDU01_HT20_00_Runtime_Min,2378,DINT
240,744e1646d058408c81f277c5a2413fd0/CDU01_HT20_01_Runtime_Min,34818,DINT
241,744e1646d058408c81f277c5a2413fd0/CDU01_HT20_02_Runtime_Min,3398,DINT
242,744e1646d058408c81f277c5a2413fd0/CDU01_HT20_03_Runtime_Min,17756,DINT
243,744e1646d058408c81f277c5a2413fd0/TNK01_Sensor_Adjust_Disable,True,BOOL
244,744e1646d058408c81f277c5a2413fd0/CDU01_Waste_PMP_A_Runtime_Min,1870,DINT
245,744e1646d058408c81f277c5a2413fd0/CDU01_Waste_PMP_B_Runtime_Min,1429,DINT
